image,volumn,label
train_set/5171\5171.png,train_set/5171\5171.pt,1
train_set/5172\5172.png,train_set/5172\5172.pt,1
train_set/5173\5173.png,train_set/5173\5173.pt,1
train_set/5174\5174.png,train_set/5174\5174.pt,1
train_set/5175\5175.png,train_set/5175\5175.pt,1
train_set/5176\5176.png,train_set/5176\5176.pt,1
train_set/5177\5177.png,train_set/5177\5177.pt,1
train_set/5178\5178.png,train_set/5178\5178.pt,1
train_set/5179\5179.png,train_set/5179\5179.pt,1
train_set/5180\5180.png,train_set/5180\5180.pt,1
train_set/5181\5181.png,train_set/5181\5181.pt,1
train_set/5182\5182.png,train_set/5182\5182.pt,1
train_set/5183\5183.png,train_set/5183\5183.pt,1
train_set/5184\5184.png,train_set/5184\5184.pt,1
train_set/5185\5185.png,train_set/5185\5185.pt,1
train_set/5186\5186.png,train_set/5186\5186.pt,1
train_set/5187\5187.png,train_set/5187\5187.pt,1
train_set/5188\5188.png,train_set/5188\5188.pt,1
train_set/5189\5189.png,train_set/5189\5189.pt,1
train_set/5190\5190.png,train_set/5190\5190.pt,1
train_set/5191\5191.png,train_set/5191\5191.pt,1
train_set/5192\5192.png,train_set/5192\5192.pt,1
train_set/5193\5193.png,train_set/5193\5193.pt,1
train_set/5194\5194.png,train_set/5194\5194.pt,1
train_set/5195\5195.png,train_set/5195\5195.pt,1
train_set/5196\5196.png,train_set/5196\5196.pt,1
train_set/5197\5197.png,train_set/5197\5197.pt,1
train_set/5198\5198.png,train_set/5198\5198.pt,1
train_set/5199\5199.png,train_set/5199\5199.pt,1
train_set/5200\5200.png,train_set/5200\5200.pt,1
train_set/5201\5201.png,train_set/5201\5201.pt,1
train_set/5202\5202.png,train_set/5202\5202.pt,1
train_set/5203\5203.png,train_set/5203\5203.pt,1
train_set/5204\5204.png,train_set/5204\5204.pt,1
train_set/5205\5205.png,train_set/5205\5205.pt,1
train_set/5206\5206.png,train_set/5206\5206.pt,1
train_set/5207\5207.png,train_set/5207\5207.pt,1
train_set/5208\5208.png,train_set/5208\5208.pt,1
train_set/5209\5209.png,train_set/5209\5209.pt,1
train_set/5210\5210.png,train_set/5210\5210.pt,1
train_set/5211\5211.png,train_set/5211\5211.pt,1
train_set/5212\5212.png,train_set/5212\5212.pt,1
train_set/5213\5213.png,train_set/5213\5213.pt,1
train_set/5214\5214.png,train_set/5214\5214.pt,1
train_set/5215\5215.png,train_set/5215\5215.pt,1
train_set/5216\5216.png,train_set/5216\5216.pt,1
train_set/5217\5217.png,train_set/5217\5217.pt,1
train_set/5218\5218.png,train_set/5218\5218.pt,1
train_set/5219\5219.png,train_set/5219\5219.pt,1
train_set/5220\5220.png,train_set/5220\5220.pt,1
train_set/5221\5221.png,train_set/5221\5221.pt,1
train_set/5222\5222.png,train_set/5222\5222.pt,1
train_set/5223\5223.png,train_set/5223\5223.pt,1
train_set/5224\5224.png,train_set/5224\5224.pt,1
train_set/5225\5225.png,train_set/5225\5225.pt,1
train_set/5226\5226.png,train_set/5226\5226.pt,1
train_set/5227\5227.png,train_set/5227\5227.pt,1
train_set/5228\5228.png,train_set/5228\5228.pt,1
train_set/5229\5229.png,train_set/5229\5229.pt,1
train_set/5230\5230.png,train_set/5230\5230.pt,1
train_set/5231\5231.png,train_set/5231\5231.pt,1
train_set/5232\5232.png,train_set/5232\5232.pt,1
train_set/5233\5233.png,train_set/5233\5233.pt,1
train_set/5234\5234.png,train_set/5234\5234.pt,1
train_set/5235\5235.png,train_set/5235\5235.pt,1
train_set/5236\5236.png,train_set/5236\5236.pt,1
train_set/5237\5237.png,train_set/5237\5237.pt,1
train_set/5238\5238.png,train_set/5238\5238.pt,1
train_set/5239\5239.png,train_set/5239\5239.pt,1
train_set/5240\5240.png,train_set/5240\5240.pt,1
train_set/5241\5241.png,train_set/5241\5241.pt,1
train_set/5242\5242.png,train_set/5242\5242.pt,1
train_set/5243\5243.png,train_set/5243\5243.pt,1
train_set/5244\5244.png,train_set/5244\5244.pt,1
train_set/5245\5245.png,train_set/5245\5245.pt,1
train_set/5246\5246.png,train_set/5246\5246.pt,1
train_set/5247\5247.png,train_set/5247\5247.pt,1
train_set/5248\5248.png,train_set/5248\5248.pt,1
train_set/5249\5249.png,train_set/5249\5249.pt,1
train_set/5250\5250.png,train_set/5250\5250.pt,1
train_set/5251\5251.png,train_set/5251\5251.pt,1
train_set/5252\5252.png,train_set/5252\5252.pt,1
train_set/5253\5253.png,train_set/5253\5253.pt,1
train_set/5254\5254.png,train_set/5254\5254.pt,1
train_set/5255\5255.png,train_set/5255\5255.pt,1
train_set/5256\5256.png,train_set/5256\5256.pt,1
train_set/5257\5257.png,train_set/5257\5257.pt,1
train_set/5258\5258.png,train_set/5258\5258.pt,1
train_set/5259\5259.png,train_set/5259\5259.pt,1
train_set/5260\5260.png,train_set/5260\5260.pt,1
train_set/5261\5261.png,train_set/5261\5261.pt,1
train_set/5262\5262.png,train_set/5262\5262.pt,1
train_set/5263\5263.png,train_set/5263\5263.pt,1
train_set/5264\5264.png,train_set/5264\5264.pt,1
train_set/5265\5265.png,train_set/5265\5265.pt,1
train_set/5266\5266.png,train_set/5266\5266.pt,1
train_set/5267\5267.png,train_set/5267\5267.pt,1
train_set/5268\5268.png,train_set/5268\5268.pt,1
train_set/5269\5269.png,train_set/5269\5269.pt,1
train_set/5270\5270.png,train_set/5270\5270.pt,1
train_set/5271\5271.png,train_set/5271\5271.pt,1
train_set/5272\5272.png,train_set/5272\5272.pt,1
train_set/5273\5273.png,train_set/5273\5273.pt,1
train_set/5274\5274.png,train_set/5274\5274.pt,1
train_set/5275\5275.png,train_set/5275\5275.pt,1
train_set/5276\5276.png,train_set/5276\5276.pt,1
train_set/5277\5277.png,train_set/5277\5277.pt,1
train_set/5278\5278.png,train_set/5278\5278.pt,1
train_set/5279\5279.png,train_set/5279\5279.pt,1
train_set/5280\5280.png,train_set/5280\5280.pt,1
train_set/5281\5281.png,train_set/5281\5281.pt,1
train_set/5282\5282.png,train_set/5282\5282.pt,1
train_set/5283\5283.png,train_set/5283\5283.pt,1
train_set/5284\5284.png,train_set/5284\5284.pt,1
train_set/5285\5285.png,train_set/5285\5285.pt,1
train_set/5286\5286.png,train_set/5286\5286.pt,1
train_set/5287\5287.png,train_set/5287\5287.pt,1
train_set/5288\5288.png,train_set/5288\5288.pt,1
train_set/5289\5289.png,train_set/5289\5289.pt,1
train_set/5290\5290.png,train_set/5290\5290.pt,1
train_set/5291\5291.png,train_set/5291\5291.pt,1
train_set/5292\5292.png,train_set/5292\5292.pt,1
train_set/5293\5293.png,train_set/5293\5293.pt,1
train_set/5294\5294.png,train_set/5294\5294.pt,1
train_set/5295\5295.png,train_set/5295\5295.pt,1
train_set/5296\5296.png,train_set/5296\5296.pt,1
train_set/5297\5297.png,train_set/5297\5297.pt,1
train_set/5298\5298.png,train_set/5298\5298.pt,1
train_set/5299\5299.png,train_set/5299\5299.pt,1
train_set/5300\5300.png,train_set/5300\5300.pt,1
train_set/5301\5301.png,train_set/5301\5301.pt,1
train_set/5302\5302.png,train_set/5302\5302.pt,1
train_set/5303\5303.png,train_set/5303\5303.pt,1
train_set/5304\5304.png,train_set/5304\5304.pt,1
train_set/5305\5305.png,train_set/5305\5305.pt,1
train_set/5306\5306.png,train_set/5306\5306.pt,1
train_set/5307\5307.png,train_set/5307\5307.pt,1
train_set/5308\5308.png,train_set/5308\5308.pt,1
train_set/5309\5309.png,train_set/5309\5309.pt,1
train_set/5310\5310.png,train_set/5310\5310.pt,1
train_set/5311\5311.png,train_set/5311\5311.pt,1
train_set/5312\5312.png,train_set/5312\5312.pt,1
train_set/5313\5313.png,train_set/5313\5313.pt,1
train_set/5314\5314.png,train_set/5314\5314.pt,1
train_set/5315\5315.png,train_set/5315\5315.pt,1
train_set/5316\5316.png,train_set/5316\5316.pt,1
train_set/5317\5317.png,train_set/5317\5317.pt,1
train_set/5318\5318.png,train_set/5318\5318.pt,1
train_set/5319\5319.png,train_set/5319\5319.pt,1
train_set/5320\5320.png,train_set/5320\5320.pt,1
train_set/5321\5321.png,train_set/5321\5321.pt,1
train_set/5322\5322.png,train_set/5322\5322.pt,1
train_set/5323\5323.png,train_set/5323\5323.pt,1
train_set/5324\5324.png,train_set/5324\5324.pt,1
train_set/5325\5325.png,train_set/5325\5325.pt,1
train_set/5326\5326.png,train_set/5326\5326.pt,1
train_set/5327\5327.png,train_set/5327\5327.pt,1
train_set/5328\5328.png,train_set/5328\5328.pt,1
train_set/5329\5329.png,train_set/5329\5329.pt,1
train_set/5330\5330.png,train_set/5330\5330.pt,1
train_set/5331\5331.png,train_set/5331\5331.pt,1
train_set/5332\5332.png,train_set/5332\5332.pt,1
train_set/5333\5333.png,train_set/5333\5333.pt,1
train_set/5334\5334.png,train_set/5334\5334.pt,1
train_set/5335\5335.png,train_set/5335\5335.pt,1
train_set/5336\5336.png,train_set/5336\5336.pt,1
train_set/5337\5337.png,train_set/5337\5337.pt,1
train_set/5338\5338.png,train_set/5338\5338.pt,1
train_set/5339\5339.png,train_set/5339\5339.pt,1
train_set/5340\5340.png,train_set/5340\5340.pt,1
train_set/5341\5341.png,train_set/5341\5341.pt,1
train_set/5342\5342.png,train_set/5342\5342.pt,1
train_set/5343\5343.png,train_set/5343\5343.pt,1
train_set/5344\5344.png,train_set/5344\5344.pt,1
train_set/5345\5345.png,train_set/5345\5345.pt,1
train_set/5346\5346.png,train_set/5346\5346.pt,1
train_set/5347\5347.png,train_set/5347\5347.pt,1
train_set/5348\5348.png,train_set/5348\5348.pt,1
train_set/5349\5349.png,train_set/5349\5349.pt,1
train_set/5350\5350.png,train_set/5350\5350.pt,1
train_set/5351\5351.png,train_set/5351\5351.pt,1
train_set/5352\5352.png,train_set/5352\5352.pt,1
train_set/5353\5353.png,train_set/5353\5353.pt,1
train_set/5354\5354.png,train_set/5354\5354.pt,1
train_set/5355\5355.png,train_set/5355\5355.pt,1
train_set/5356\5356.png,train_set/5356\5356.pt,1
train_set/5357\5357.png,train_set/5357\5357.pt,1
train_set/5358\5358.png,train_set/5358\5358.pt,1
train_set/5359\5359.png,train_set/5359\5359.pt,1
train_set/5360\5360.png,train_set/5360\5360.pt,1
train_set/5361\5361.png,train_set/5361\5361.pt,1
train_set/5362\5362.png,train_set/5362\5362.pt,1
train_set/5363\5363.png,train_set/5363\5363.pt,1
train_set/5364\5364.png,train_set/5364\5364.pt,1
train_set/5365\5365.png,train_set/5365\5365.pt,1
train_set/5366\5366.png,train_set/5366\5366.pt,1
train_set/5367\5367.png,train_set/5367\5367.pt,1
train_set/5368\5368.png,train_set/5368\5368.pt,1
train_set/5369\5369.png,train_set/5369\5369.pt,1
train_set/5370\5370.png,train_set/5370\5370.pt,1
train_set/5371\5371.png,train_set/5371\5371.pt,1
train_set/5372\5372.png,train_set/5372\5372.pt,1
train_set/5373\5373.png,train_set/5373\5373.pt,1
train_set/5374\5374.png,train_set/5374\5374.pt,1
train_set/5375\5375.png,train_set/5375\5375.pt,1
train_set/5376\5376.png,train_set/5376\5376.pt,1
train_set/5377\5377.png,train_set/5377\5377.pt,1
train_set/5378\5378.png,train_set/5378\5378.pt,1
train_set/5379\5379.png,train_set/5379\5379.pt,1
train_set/5380\5380.png,train_set/5380\5380.pt,1
train_set/5381\5381.png,train_set/5381\5381.pt,1
train_set/5382\5382.png,train_set/5382\5382.pt,1
train_set/5383\5383.png,train_set/5383\5383.pt,1
train_set/5384\5384.png,train_set/5384\5384.pt,1
train_set/5385\5385.png,train_set/5385\5385.pt,1
train_set/5386\5386.png,train_set/5386\5386.pt,1
train_set/5387\5387.png,train_set/5387\5387.pt,1
train_set/5388\5388.png,train_set/5388\5388.pt,1
train_set/5389\5389.png,train_set/5389\5389.pt,1
train_set/5390\5390.png,train_set/5390\5390.pt,1
train_set/5391\5391.png,train_set/5391\5391.pt,1
train_set/5392\5392.png,train_set/5392\5392.pt,1
train_set/5393\5393.png,train_set/5393\5393.pt,1
train_set/5394\5394.png,train_set/5394\5394.pt,1
train_set/5395\5395.png,train_set/5395\5395.pt,1
train_set/5396\5396.png,train_set/5396\5396.pt,1
train_set/5397\5397.png,train_set/5397\5397.pt,1
train_set/5398\5398.png,train_set/5398\5398.pt,1
train_set/5399\5399.png,train_set/5399\5399.pt,1
train_set/5400\5400.png,train_set/5400\5400.pt,1
train_set/5401\5401.png,train_set/5401\5401.pt,1
train_set/5402\5402.png,train_set/5402\5402.pt,1
train_set/5403\5403.png,train_set/5403\5403.pt,1
train_set/5404\5404.png,train_set/5404\5404.pt,1
train_set/5405\5405.png,train_set/5405\5405.pt,1
train_set/5406\5406.png,train_set/5406\5406.pt,1
train_set/5407\5407.png,train_set/5407\5407.pt,1
train_set/5408\5408.png,train_set/5408\5408.pt,1
train_set/5409\5409.png,train_set/5409\5409.pt,1
train_set/5410\5410.png,train_set/5410\5410.pt,1
train_set/5411\5411.png,train_set/5411\5411.pt,1
train_set/5412\5412.png,train_set/5412\5412.pt,1
train_set/5413\5413.png,train_set/5413\5413.pt,1
train_set/5414\5414.png,train_set/5414\5414.pt,1
train_set/5415\5415.png,train_set/5415\5415.pt,1
train_set/5416\5416.png,train_set/5416\5416.pt,1
train_set/5417\5417.png,train_set/5417\5417.pt,1
train_set/5418\5418.png,train_set/5418\5418.pt,1
train_set/5419\5419.png,train_set/5419\5419.pt,1
train_set/5420\5420.png,train_set/5420\5420.pt,1
train_set/5421\5421.png,train_set/5421\5421.pt,1
train_set/5422\5422.png,train_set/5422\5422.pt,1
train_set/5423\5423.png,train_set/5423\5423.pt,1
train_set/5424\5424.png,train_set/5424\5424.pt,1
train_set/5425\5425.png,train_set/5425\5425.pt,1
train_set/5426\5426.png,train_set/5426\5426.pt,1
train_set/5427\5427.png,train_set/5427\5427.pt,1
train_set/5428\5428.png,train_set/5428\5428.pt,1
train_set/5429\5429.png,train_set/5429\5429.pt,1
train_set/5430\5430.png,train_set/5430\5430.pt,1
train_set/5431\5431.png,train_set/5431\5431.pt,1
train_set/5432\5432.png,train_set/5432\5432.pt,1
train_set/5433\5433.png,train_set/5433\5433.pt,1
train_set/5434\5434.png,train_set/5434\5434.pt,1
train_set/5435\5435.png,train_set/5435\5435.pt,1
train_set/5436\5436.png,train_set/5436\5436.pt,1
train_set/5437\5437.png,train_set/5437\5437.pt,1
train_set/5438\5438.png,train_set/5438\5438.pt,1
train_set/5439\5439.png,train_set/5439\5439.pt,1
train_set/5440\5440.png,train_set/5440\5440.pt,1
train_set/5441\5441.png,train_set/5441\5441.pt,1
train_set/5442\5442.png,train_set/5442\5442.pt,1
train_set/5443\5443.png,train_set/5443\5443.pt,1
train_set/5444\5444.png,train_set/5444\5444.pt,1
train_set/5445\5445.png,train_set/5445\5445.pt,1
train_set/5446\5446.png,train_set/5446\5446.pt,1
train_set/5447\5447.png,train_set/5447\5447.pt,1
train_set/5448\5448.png,train_set/5448\5448.pt,1
train_set/5449\5449.png,train_set/5449\5449.pt,1
train_set/5450\5450.png,train_set/5450\5450.pt,1
train_set/5451\5451.png,train_set/5451\5451.pt,1
train_set/5452\5452.png,train_set/5452\5452.pt,1
train_set/5453\5453.png,train_set/5453\5453.pt,1
train_set/5454\5454.png,train_set/5454\5454.pt,1
train_set/5455\5455.png,train_set/5455\5455.pt,1
train_set/5456\5456.png,train_set/5456\5456.pt,1
train_set/5457\5457.png,train_set/5457\5457.pt,1
train_set/5458\5458.png,train_set/5458\5458.pt,1
train_set/5459\5459.png,train_set/5459\5459.pt,1
train_set/5460\5460.png,train_set/5460\5460.pt,1
train_set/5461\5461.png,train_set/5461\5461.pt,1
train_set/5462\5462.png,train_set/5462\5462.pt,1
train_set/5463\5463.png,train_set/5463\5463.pt,1
train_set/5464\5464.png,train_set/5464\5464.pt,1
train_set/5465\5465.png,train_set/5465\5465.pt,1
train_set/5466\5466.png,train_set/5466\5466.pt,1
train_set/5467\5467.png,train_set/5467\5467.pt,1
train_set/5468\5468.png,train_set/5468\5468.pt,1
train_set/5469\5469.png,train_set/5469\5469.pt,1
train_set/5470\5470.png,train_set/5470\5470.pt,1
train_set/5471\5471.png,train_set/5471\5471.pt,1
train_set/5472\5472.png,train_set/5472\5472.pt,1
train_set/5473\5473.png,train_set/5473\5473.pt,1
train_set/5474\5474.png,train_set/5474\5474.pt,1
train_set/5475\5475.png,train_set/5475\5475.pt,1
train_set/5476\5476.png,train_set/5476\5476.pt,1
train_set/5477\5477.png,train_set/5477\5477.pt,1
train_set/5478\5478.png,train_set/5478\5478.pt,1
train_set/5479\5479.png,train_set/5479\5479.pt,1
train_set/5480\5480.png,train_set/5480\5480.pt,1
train_set/5481\5481.png,train_set/5481\5481.pt,1
train_set/5482\5482.png,train_set/5482\5482.pt,1
train_set/5483\5483.png,train_set/5483\5483.pt,1
train_set/5484\5484.png,train_set/5484\5484.pt,1
train_set/5485\5485.png,train_set/5485\5485.pt,1
train_set/5486\5486.png,train_set/5486\5486.pt,1
train_set/5487\5487.png,train_set/5487\5487.pt,1
train_set/5488\5488.png,train_set/5488\5488.pt,1
train_set/5489\5489.png,train_set/5489\5489.pt,1
train_set/5490\5490.png,train_set/5490\5490.pt,1
train_set/5491\5491.png,train_set/5491\5491.pt,1
train_set/5492\5492.png,train_set/5492\5492.pt,1
train_set/5493\5493.png,train_set/5493\5493.pt,1
train_set/5494\5494.png,train_set/5494\5494.pt,1
train_set/5495\5495.png,train_set/5495\5495.pt,1
train_set/5496\5496.png,train_set/5496\5496.pt,1
train_set/5497\5497.png,train_set/5497\5497.pt,1
train_set/5498\5498.png,train_set/5498\5498.pt,1
train_set/5499\5499.png,train_set/5499\5499.pt,1
train_set/5500\5500.png,train_set/5500\5500.pt,1
train_set/5501\5501.png,train_set/5501\5501.pt,1
train_set/5502\5502.png,train_set/5502\5502.pt,1
train_set/5503\5503.png,train_set/5503\5503.pt,1
train_set/5504\5504.png,train_set/5504\5504.pt,1
train_set/5505\5505.png,train_set/5505\5505.pt,1
train_set/5506\5506.png,train_set/5506\5506.pt,1
train_set/5507\5507.png,train_set/5507\5507.pt,1
train_set/5508\5508.png,train_set/5508\5508.pt,1
train_set/5509\5509.png,train_set/5509\5509.pt,1
train_set/5510\5510.png,train_set/5510\5510.pt,1
train_set/5511\5511.png,train_set/5511\5511.pt,1
train_set/5512\5512.png,train_set/5512\5512.pt,1
train_set/5513\5513.png,train_set/5513\5513.pt,1
train_set/5514\5514.png,train_set/5514\5514.pt,1
train_set/5515\5515.png,train_set/5515\5515.pt,1
train_set/5516\5516.png,train_set/5516\5516.pt,1
train_set/5517\5517.png,train_set/5517\5517.pt,1
train_set/5518\5518.png,train_set/5518\5518.pt,1
train_set/5519\5519.png,train_set/5519\5519.pt,1
train_set/5520\5520.png,train_set/5520\5520.pt,1
train_set/5521\5521.png,train_set/5521\5521.pt,1
train_set/5522\5522.png,train_set/5522\5522.pt,1
train_set/5523\5523.png,train_set/5523\5523.pt,1
train_set/5524\5524.png,train_set/5524\5524.pt,1
train_set/5525\5525.png,train_set/5525\5525.pt,1
train_set/5526\5526.png,train_set/5526\5526.pt,1
train_set/5527\5527.png,train_set/5527\5527.pt,1
train_set/5528\5528.png,train_set/5528\5528.pt,1
train_set/5529\5529.png,train_set/5529\5529.pt,1
train_set/5530\5530.png,train_set/5530\5530.pt,1
train_set/5531\5531.png,train_set/5531\5531.pt,1
train_set/5532\5532.png,train_set/5532\5532.pt,1
train_set/5533\5533.png,train_set/5533\5533.pt,1
train_set/5534\5534.png,train_set/5534\5534.pt,1
train_set/5535\5535.png,train_set/5535\5535.pt,1
train_set/5536\5536.png,train_set/5536\5536.pt,1
train_set/5537\5537.png,train_set/5537\5537.pt,1
train_set/5538\5538.png,train_set/5538\5538.pt,1
train_set/5539\5539.png,train_set/5539\5539.pt,1
train_set/5540\5540.png,train_set/5540\5540.pt,1
train_set/5541\5541.png,train_set/5541\5541.pt,1
train_set/5542\5542.png,train_set/5542\5542.pt,1
train_set/5543\5543.png,train_set/5543\5543.pt,1
train_set/5544\5544.png,train_set/5544\5544.pt,1
train_set/5545\5545.png,train_set/5545\5545.pt,1
train_set/5546\5546.png,train_set/5546\5546.pt,1
train_set/5547\5547.png,train_set/5547\5547.pt,1
train_set/5548\5548.png,train_set/5548\5548.pt,1
train_set/5549\5549.png,train_set/5549\5549.pt,1
train_set/5550\5550.png,train_set/5550\5550.pt,1
train_set/5551\5551.png,train_set/5551\5551.pt,1
train_set/5552\5552.png,train_set/5552\5552.pt,1
train_set/5553\5553.png,train_set/5553\5553.pt,1
train_set/5554\5554.png,train_set/5554\5554.pt,1
train_set/5555\5555.png,train_set/5555\5555.pt,1
train_set/5556\5556.png,train_set/5556\5556.pt,1
train_set/5557\5557.png,train_set/5557\5557.pt,1
train_set/5558\5558.png,train_set/5558\5558.pt,1
train_set/5559\5559.png,train_set/5559\5559.pt,1
train_set/5560\5560.png,train_set/5560\5560.pt,1
train_set/5561\5561.png,train_set/5561\5561.pt,1
train_set/5562\5562.png,train_set/5562\5562.pt,1
train_set/5563\5563.png,train_set/5563\5563.pt,1
train_set/5564\5564.png,train_set/5564\5564.pt,1
train_set/5565\5565.png,train_set/5565\5565.pt,1
train_set/5566\5566.png,train_set/5566\5566.pt,1
train_set/5567\5567.png,train_set/5567\5567.pt,1
train_set/5568\5568.png,train_set/5568\5568.pt,1
train_set/5569\5569.png,train_set/5569\5569.pt,1
train_set/5570\5570.png,train_set/5570\5570.pt,1
train_set/5571\5571.png,train_set/5571\5571.pt,1
